"entidad","causa","tipo_impacto","total_hectareas","fecha_inicio","fecha_termino"
"Puebla","Fumadores","Impacto Mínimo",9,2024-02-04,2024-02-04
"Puebla","Intencional","Impacto Mínimo",51,2024-02-04,2024-02-06
"Puebla","Actividades pecuarias","Impacto Mínimo",4,2024-02-04,2024-02-05
"Puebla","Actividades pecuarias","Impacto Moderado",9.1,2024-02-05,2024-02-05
"Puebla","Fumadores","Impacto Mínimo",6.5,2024-02-04,2024-02-06
"Puebla","Desconocidas","Impacto Mínimo",5.5,2024-02-05,2024-02-05
"Puebla","Intencional","Impacto Mínimo",41.61,2024-02-05,2024-02-06
"Puebla","Actividades agrícolas","Impacto Mínimo",7,2024-02-07,2024-02-07
"Puebla","Actividades pecuarias","Impacto Mínimo",1.5,2024-02-07,2024-02-07
"Puebla","Desconocidas","Impacto Mínimo",1.5,2024-02-07,2024-02-07
"Puebla","Actividades pecuarias","Impacto Mínimo",4.5,2024-02-07,2024-02-07
"Puebla","Desconocidas","Impacto Mínimo",6.32,2024-02-07,2024-02-08
"Puebla","Actividades pecuarias","Impacto Mínimo",18.5,2024-02-07,2024-02-08
"Puebla","Desconocidas","Impacto Mínimo",1.5,2024-02-08,2024-02-08
"Puebla","Intencional","Impacto Mínimo",53.5,2024-02-08,2024-02-09
"Puebla","Actividades agrícolas","Impacto Mínimo",1.5,2024-02-08,2024-02-08
"Puebla","Actividades pecuarias","Impacto Mínimo",5.3,2024-02-20,2024-02-20
"Puebla","Actividades pecuarias","Impacto Moderado",9.04,2024-02-10,2024-02-10
"Puebla","Actividades pecuarias","Impacto Mínimo",313.13,2024-02-11,2024-02-12
"Puebla","Fogatas","Impacto Mínimo",52.55,2024-02-11,2024-02-13
"Puebla","Actividades pecuarias","Impacto Mínimo",12.11,2024-02-11,2024-02-11
"Puebla","Actividades pecuarias","Impacto Mínimo",1.5,2024-02-11,2024-02-11
"Puebla","Intencional","Impacto Mínimo",11.9,2024-02-11,2024-02-11
"Puebla","Actividades pecuarias","Impacto Mínimo",23.5,2024-02-11,2024-02-11
"Puebla","Actividades pecuarias","Impacto Mínimo",12.5,2024-02-11,2024-02-12
"Puebla","Actividades pecuarias","Impacto Mínimo",123,2024-02-11,2024-02-12
"Puebla","Actividades pecuarias","Impacto Mínimo",49.11,2024-02-13,2024-02-13
"Puebla","Desconocidas","Impacto Mínimo",6.27,2024-02-13,2024-02-13
"Puebla","Actividades agrícolas","Impacto Mínimo",3.5,2024-02-14,2024-02-14
"Puebla","Actividades pecuarias","Impacto Mínimo",15,2024-02-14,2024-02-14
"Puebla","Intencional","Impacto Mínimo",3,2024-02-14,2024-02-14
"Puebla","Actividades pecuarias","Impacto Mínimo",13,2024-02-16,2024-02-16
"Puebla","Actividades pecuarias","Impacto Mínimo",5,2024-02-21,2024-02-21
"Puebla","Intencional","Impacto Mínimo",3.11,2024-02-20,2024-02-20
"Puebla","Actividades pecuarias","Impacto Mínimo",8.72,2024-02-21,2024-02-21
"Puebla","Actividades pecuarias","Impacto Mínimo",9,2024-02-21,2024-02-21
"Puebla","Intencional","Impacto Mínimo",0.65,2024-02-22,2024-02-22
"Puebla","Actividades agrícolas","Impacto Mínimo",4.5,2024-02-22,2024-02-22
"Puebla","Actividades pecuarias","Impacto Mínimo",442,2024-02-22,2024-02-27
"Puebla","Fogatas","Impacto Mínimo",2,2024-02-13,2024-02-13
"Puebla","Actividades pecuarias","Impacto Mínimo",43,2024-02-23,2024-02-23
"Puebla","Intencional","Impacto Mínimo",38,2024-02-23,2024-02-24
"Puebla","Actividades pecuarias","Impacto Mínimo",3,2024-02-24,2024-02-24
"Puebla","Actividades pecuarias","Impacto Mínimo",4.5,2024-02-25,2024-02-25
"Puebla","Intencional","Impacto Mínimo",5.79,2024-02-26,2024-02-26
"Puebla","Desconocidas","Impacto Mínimo",2.5,2024-02-26,2024-02-26
"Puebla","Desconocidas","Impacto Mínimo",4.5,2024-02-26,2024-02-27
"Puebla","Actividades pecuarias","Impacto Mínimo",13.5,2024-02-27,2024-02-28
"Puebla","Actividades agrícolas","Impacto Mínimo",3,2024-02-27,2024-02-27
"Puebla","Intencional","Impacto Mínimo",28.67,2024-02-28,2024-02-29
"Puebla","Actividades agrícolas","Impacto Mínimo",20.52,2024-02-21,2024-02-28
"Puebla","Intencional","Impacto Mínimo",11,2024-02-28,2024-02-29
"Puebla","Intencional","Impacto Mínimo",1.38,2024-02-28,2024-02-28
"Puebla","Desconocidas","Impacto Mínimo",1.5,2024-02-28,2024-02-28
"Puebla","Intencional","Impacto Mínimo",34.5,2024-02-29,2024-03-01
"Puebla","Intencional","Impacto Mínimo",335,2024-02-28,2024-03-02
"Puebla","Actividades pecuarias","Impacto Moderado",6.5,2024-03-02,2024-03-02
"Puebla","Intencional","Impacto Moderado",37.5,2024-03-02,2024-03-03
"Puebla","Actividades pecuarias","Impacto Moderado",33,2024-03-03,2024-03-03
"Puebla","Intencional","Impacto Mínimo",4,2024-03-02,2024-03-03
"Puebla","Intencional","Impacto Mínimo",10.84,2024-03-03,2024-03-03
"Puebla","Desconocidas","Impacto Mínimo",2,2024-03-03,2024-03-05
"Puebla","Actividades pecuarias","Impacto Mínimo",5.01,2024-03-03,2024-03-05
"Puebla","Otras actividades productivas","Impacto Mínimo",4.02,2024-03-04,2024-03-04
"Puebla","Desconocidas","Impacto Mínimo",2.5,2024-03-04,2024-03-04
"Puebla","Desconocidas","Impacto Mínimo",2.15,2024-03-04,2024-03-04
"Puebla","Desconocidas","Impacto Mínimo",10.9,2024-03-05,2024-03-06
"Puebla","Intencional","Impacto Mínimo",32,2024-03-05,2024-03-05
"Puebla","Desconocidas","Impacto Moderado",13.3,2024-03-06,2024-03-06
"Puebla","Desconocidas","Impacto Mínimo",14.6,2024-03-06,2024-03-06
"Puebla","Intencional","Impacto Mínimo",0.66,2024-03-06,2024-03-06
"Puebla","Intencional","Impacto Mínimo",0.6,2024-03-06,2024-03-07
"Puebla","Actividades pecuarias","Impacto Mínimo",1.62,2024-03-07,2024-03-07
"Puebla","Actividades pecuarias","Impacto Mínimo",0.8,2024-03-07,2024-03-07
"Puebla","Actividades agrícolas","Impacto Mínimo",2.06,2024-03-07,2024-03-07
"Puebla","Desconocidas","Impacto Mínimo",0.7,2024-03-08,2024-03-08
"Puebla","Desconocidas","Impacto Mínimo",0.57,2024-03-07,2024-03-08
"Puebla","Desconocidas","Impacto Mínimo",1.37,2024-03-08,2024-03-08
"Puebla","Actividades agrícolas","Impacto Mínimo",8.03,2024-03-08,2024-03-08
"Puebla","Actividades pecuarias","Impacto Moderado",20.71,2024-03-08,2024-03-09
"Puebla","Actividades agrícolas","Impacto Mínimo",2.84,2024-03-08,2024-03-09
"Puebla","Actividades agrícolas","Impacto Mínimo",1.05,2024-03-08,2024-03-08
"Puebla","Fogatas","Impacto Mínimo",26.16,2024-03-08,2024-03-08
"Puebla","Intencional","Impacto Moderado",100.29,2024-03-09,2024-03-10
"Puebla","Actividades pecuarias","Impacto Mínimo",2.46,2024-03-09,2024-03-09
"Puebla","Intencional","Impacto Mínimo",3.76,2024-03-09,2024-03-09
"Puebla","Actividades pecuarias","Impacto Mínimo",5.91,2024-03-10,2024-03-10
"Puebla","Actividades pecuarias","Impacto Mínimo",22.38,2024-03-08,2024-03-10
"Puebla","Actividades agrícolas","Impacto Mínimo",12.75,2024-03-10,2024-03-10
"Puebla","Intencional","Impacto Moderado",5687.9,2024-03-10,2024-03-20
"Puebla","Intencional","Impacto Mínimo",4.5,2024-03-12,2024-03-12
"Puebla","Actividades agrícolas","Impacto Mínimo",1.11,2024-03-12,2024-03-12
"Puebla","Actividades pecuarias","Impacto Mínimo",4.8,2024-03-12,2024-03-12
"Puebla","Desconocidas","Impacto Mínimo",1.03,2024-03-13,2024-03-13
"Puebla","Desconocidas","Impacto Mínimo",3.4,2024-03-13,2024-03-13
"Puebla","Intencional","Impacto Mínimo",458.63,2024-03-13,2024-03-17
"Puebla","Intencional","Impacto Mínimo",14.86,2024-03-13,2024-03-14
"Puebla","Intencional","Impacto Mínimo",89,2024-03-14,2024-03-15
"Puebla","Intencional","Impacto Mínimo",300.55,2024-03-14,2024-03-17
"Puebla","Actividades agrícolas","Impacto Mínimo",2.04,2024-03-14,2024-03-15
"Puebla","Intencional","Impacto Mínimo",3.05,2024-03-15,2024-03-16
"Puebla","Actividades agrícolas","Impacto Mínimo",5.9,2024-03-16,2024-03-17
"Puebla","Actividades agrícolas","Impacto Mínimo",38.9,2024-03-16,2024-03-16
"Puebla","Intencional","Impacto Mínimo",73.7,2024-03-16,2024-03-20
"Puebla","Desconocidas","Impacto Mínimo",0.95,2024-03-17,2024-03-17
"Puebla","Intencional","Impacto Mínimo",12,2024-03-16,2024-03-18
"Puebla","Fogatas","Impacto Mínimo",1.39,2024-03-18,2024-03-19
"Puebla","Actividades agrícolas","Impacto Mínimo",12.98,2024-03-18,2024-03-18
"Puebla","Intencional","Impacto Mínimo",16.76,2024-03-17,2024-03-18
"Puebla","Actividades pecuarias","Impacto Mínimo",15.1,2024-03-18,2024-03-19
"Puebla","Intencional","Impacto Mínimo",0.75,2024-03-18,2024-03-18
"Puebla","Actividades pecuarias","Impacto Mínimo",14.52,2024-03-20,2024-03-20
"Puebla","Intencional","Impacto Mínimo",2.7,2024-03-20,2024-03-21
"Puebla","Intencional","Impacto Mínimo",68.5,2024-03-21,2024-03-21
"Puebla","Intencional","Impacto Mínimo",15.26,2024-03-20,2024-03-22
"Puebla","Intencional","Impacto Mínimo",14.1,2024-03-21,2024-03-22
"Puebla","Intencional","Impacto Moderado",496.09,2024-03-21,2024-03-22
"Puebla","Intencional","Impacto Mínimo",7.5,2024-03-22,2024-03-22
"Puebla","Cazadores","Impacto Mínimo",3.2,2024-03-22,2024-03-22
"Puebla","Desconocidas","Impacto Mínimo",11.43,2024-03-22,2024-03-22
"Puebla","Actividades pecuarias","Impacto Mínimo",27.67,2024-03-22,2024-03-22
"Puebla","Intencional","Impacto Mínimo",4.06,2024-03-23,2024-03-23
"Puebla","Intencional","Impacto Mínimo",50.4,2024-03-23,2024-03-24
"Puebla","Desconocidas","Impacto Mínimo",4.9,2024-03-24,2024-03-24
"Puebla","Actividades agrícolas","Impacto Mínimo",2.34,2024-03-24,2024-03-24
"Puebla","Desconocidas","Impacto Mínimo",2.14,2024-03-24,2024-03-24
"Puebla","Actividades agrícolas","Impacto Mínimo",207.19,2024-03-24,2024-03-25
"Puebla","Actividades agrícolas","Impacto Mínimo",47.63,2024-03-24,2024-03-25
"Puebla","Intencional","Impacto Mínimo",16.49,2024-03-23,2024-03-24
"Puebla","Actividades agrícolas","Impacto Mínimo",5.5,2024-03-24,2024-03-25
"Puebla","Intencional","Impacto Mínimo",24.1,2024-03-21,2024-03-26
"Puebla","Actividades pecuarias","Impacto Mínimo",1.04,2024-03-24,2024-03-24
"Puebla","Intencional","Impacto Moderado",278.72,2024-03-24,2024-03-27
"Puebla","Intencional","Impacto Mínimo",121.02,2024-03-24,2024-03-25
"Puebla","Intencional","Impacto Mínimo",50.52,2024-03-25,2024-03-29
"Puebla","Actividades agrícolas","Impacto Mínimo",16.32,2024-03-25,2024-03-25
"Puebla","Intencional","Impacto Mínimo",6.54,2024-03-25,2024-03-29
"Puebla","Intencional","Impacto Mínimo",2.13,2024-03-25,2024-03-25
"Puebla","Intencional","Impacto Mínimo",29,2024-03-25,2024-03-25
"Puebla","Desconocidas","Impacto Mínimo",7.6,2024-03-25,2024-03-25
"Puebla","Desconocidas","Impacto Mínimo",704.16,2024-03-25,2024-04-04
"Puebla","Actividades pecuarias","Impacto Mínimo",299.1,2024-03-25,2024-03-26
"Puebla","Actividades agrícolas","Impacto Mínimo",101.63,2024-03-25,2024-03-26
"Puebla","Intencional","Impacto Mínimo",235.98,2024-03-26,2024-03-28
"Puebla","Desconocidas","Impacto Mínimo",30.7,2024-03-25,2024-03-26
"Puebla","Intencional","Impacto Mínimo",2.2,2024-03-26,2024-03-26
"Puebla","Intencional","Impacto Mínimo",636.88,2024-03-26,2024-04-03
"Puebla","Intencional","Impacto Mínimo",28.5,2024-03-26,2024-03-27
"Puebla","Intencional","Impacto Mínimo",13.7,2024-03-27,2024-03-27
"Puebla","Actividades agrícolas","Impacto Mínimo",6.77,2024-03-27,2024-03-27
"Puebla","Intencional","Impacto Mínimo",5.92,2024-03-27,2024-03-27
"Puebla","Actividades agrícolas","Impacto Mínimo",106,2024-03-27,2024-03-30
"Puebla","Intencional","Impacto Mínimo",9.3,2024-03-27,2024-03-28
"Puebla","Otras actividades productivas","Impacto Mínimo",11.92,2024-03-27,2024-03-28
"Puebla","Actividades pecuarias","Impacto Mínimo",10,2024-03-28,2024-03-28
"Puebla","Fumadores","Impacto Mínimo",2.37,2024-03-28,2024-03-29
"Puebla","Fogatas","Impacto Moderado",79.85,2024-03-29,2024-03-31
"Puebla","Fogatas","Impacto Mínimo",4.17,2024-03-29,2024-03-29
"Puebla","Intencional","Impacto Mínimo",5.3,2024-03-29,2024-03-29
"Puebla","Intencional","Impacto Mínimo",32.6,2024-03-29,2024-03-30
"Puebla","Intencional","Impacto Mínimo",22.97,2024-03-29,2024-03-31
"Puebla","Actividades agrícolas","Impacto Mínimo",5.41,2024-03-30,2024-03-30
"Puebla","Intencional","Impacto Mínimo",40.22,2024-03-30,2024-04-03
"Puebla","Actividades pecuarias","Impacto Mínimo",2.31,2024-03-30,2024-03-30
"Puebla","Actividades pecuarias","Impacto Mínimo",135.39,2024-03-26,2024-04-03
"Puebla","Intencional","Impacto Mínimo",2.58,2024-03-31,2024-03-31
"Puebla","Intencional","Impacto Mínimo",22.33,2024-04-01,2024-04-02
"Puebla","Intencional","Impacto Mínimo",79.61,2024-03-31,2024-04-02
"Puebla","Actividades pecuarias","Impacto Mínimo",4.22,2024-03-29,2024-04-01
"Puebla","Actividades pecuarias","Impacto Mínimo",2.09,2024-03-28,2024-04-01
"Puebla","Actividades pecuarias","Impacto Mínimo",7.5,2024-04-02,2024-04-02
"Puebla","Intencional","Impacto Mínimo",1.95,2024-04-02,2024-04-02
"Puebla","Desconocidas","Impacto Mínimo",33.2,2024-04-03,2024-04-04
"Puebla","Intencional","Impacto Mínimo",2.2,2024-04-11,2024-04-11
"Puebla","Intencional","Impacto Mínimo",21.38,2024-04-03,2024-04-03
"Puebla","Intencional","Impacto Mínimo",14.13,2024-04-03,2024-04-03
"Puebla","Intencional","Impacto Mínimo",0.75,2024-04-04,2024-04-04
"Puebla","Actividades agrícolas","Impacto Mínimo",10.38,2024-04-04,2024-04-05
"Puebla","Actividades agrícolas","Impacto Mínimo",67.4,2024-04-04,2024-04-05
"Puebla","Intencional","Impacto Mínimo",13.18,2024-04-04,2024-04-05
"Puebla","Intencional","Impacto Moderado",787.65,2024-04-05,2024-04-16
"Puebla","Residuos de aprovechamiento forestal","Impacto Mínimo",11.52,2024-04-05,2024-04-05
"Puebla","Actividades agrícolas","Impacto Moderado",379.63,2024-04-05,2024-04-07
"Puebla","Intencional","Impacto Mínimo",186.43,2024-04-05,2024-04-14
"Puebla","Intencional","Impacto Mínimo",2.39,2024-04-06,2024-04-06
"Puebla","Actividades pecuarias","Impacto Mínimo",2.29,2024-04-06,2024-04-06
"Puebla","Desconocidas","Impacto Moderado",52.4,2024-04-06,2024-04-07
"Puebla","Actividades agrícolas","Impacto Mínimo",5.7,2024-04-06,2024-04-06
"Puebla","Desconocidas","Impacto Moderado",123.88,2024-04-06,2024-04-07
"Puebla","Intencional","Impacto Mínimo",2.25,2024-04-07,2024-04-07
"Puebla","Intencional","Impacto Mínimo",1.22,2024-04-08,2024-04-08
"Puebla","Residuos de aprovechamiento forestal","Impacto Mínimo",12.8,2024-04-08,2024-04-12
"Puebla","Intencional","Impacto Moderado",79.13,2024-04-08,2024-04-09
"Puebla","Intencional","Impacto Mínimo",11.35,2024-04-09,2024-04-10
"Puebla","Intencional","Impacto Mínimo",2.15,2024-04-09,2024-04-09
"Puebla","Intencional","Impacto Mínimo",1.68,2024-04-09,2024-04-09
"Puebla","Actividades pecuarias","Impacto Mínimo",18.63,2024-04-10,2024-04-11
"Puebla","Intencional","Impacto Mínimo",1.23,2024-04-10,2024-04-10
"Puebla","Intencional","Impacto Mínimo",14.6,2024-04-10,2024-04-12
"Puebla","Desconocidas","Impacto Mínimo",75.96,2024-04-11,2024-04-13
"Puebla","Desconocidas","Impacto Mínimo",14.89,2024-04-12,2024-04-12
"Puebla","Actividades agrícolas","Impacto Mínimo",5.72,2024-04-12,2024-04-14
"Puebla","Actividades pecuarias","Impacto Mínimo",36.9,2024-04-12,2024-04-13
"Puebla","Actividades pecuarias","Impacto Mínimo",3.2,2024-04-12,2024-04-12
"Puebla","Actividades agrícolas","Impacto Mínimo",54.66,2024-04-12,2024-04-21
"Puebla","Intencional","Impacto Mínimo",417.41,2024-04-13,2024-04-18
"Puebla","Intencional","Impacto Mínimo",11.3,2024-04-13,2024-04-14
"Puebla","Intencional","Impacto Mínimo",1.74,2024-04-13,2024-04-14
"Puebla","Actividades pecuarias","Impacto Mínimo",79.53,2024-04-12,2024-04-17
"Puebla","Intencional","Impacto Mínimo",0.34,2024-04-15,2024-04-15
"Puebla","Actividades pecuarias","Impacto Mínimo",5.72,2024-04-15,2024-04-15
"Puebla","Intencional","Impacto Mínimo",152,2024-04-15,2024-04-17
"Puebla","Intencional","Impacto Mínimo",38.99,2024-04-15,2024-04-16
"Puebla","Actividades pecuarias","Impacto Mínimo",108.68,2024-04-15,2024-04-17
"Puebla","Fogatas","Impacto Mínimo",292.5,2024-04-15,2024-04-18
"Puebla","Intencional","Impacto Mínimo",12.84,2024-04-16,2024-04-16
"Puebla","Actividades pecuarias","Impacto Mínimo",8.5,2024-04-16,2024-04-16
"Puebla","Actividades pecuarias","Impacto Mínimo",3.96,2024-04-16,2024-04-16
"Puebla","Desconocidas","Impacto Mínimo",21.5,2024-04-16,2024-04-16
"Puebla","Intencional","Impacto Mínimo",3,2024-04-17,2024-04-17
"Puebla","Intencional","Impacto Mínimo",14.52,2024-04-17,2024-04-17
"Puebla","Desconocidas","Impacto Mínimo",5.74,2024-04-17,2024-04-17
"Puebla","Intencional","Impacto Mínimo",14.78,2024-04-17,2024-04-19
"Puebla","Residuos de aprovechamiento forestal","Impacto Mínimo",19.67,2024-04-18,2024-04-18
"Puebla","Intencional","Impacto Mínimo",4.34,2024-04-18,2024-04-18
"Puebla","Intencional","Impacto Mínimo",0.84,2024-04-18,2024-04-18
"Puebla","Intencional","Impacto Mínimo",113.18,2024-04-19,2024-04-19
"Puebla","Intencional","Impacto Mínimo",2.79,2024-04-19,2024-04-19
"Puebla","Actividades agrícolas","Impacto Mínimo",22.76,2024-04-19,2024-04-21
"Puebla","Intencional","Impacto Mínimo",4.59,2024-04-20,2024-04-21
"Puebla","Actividades pecuarias","Impacto Mínimo",81.13,2024-04-19,2024-04-19
"Puebla","Intencional","Impacto Mínimo",444,2024-04-24,2024-04-26
"Puebla","Intencional","Impacto Mínimo",153,2024-04-25,2024-04-27
"Puebla","Actividades pecuarias","Impacto Mínimo",33.78,2024-04-26,2024-04-28
"Puebla","Intencional","Impacto Mínimo",16,2024-04-27,2024-04-27
"Puebla","Quema de basureros","Impacto Moderado",588.5,2024-04-28,2024-05-01
"Puebla","Desconocidas","Impacto Mínimo",14,2024-04-29,2024-04-29
"Puebla","Actividades pecuarias","Impacto Mínimo",2.2,2024-04-29,2024-04-30
"Puebla","Intencional","Impacto Mínimo",20.89,2024-04-29,2024-04-30
"Puebla","Intencional","Impacto Mínimo",3.55,2024-05-03,2024-05-03
"Puebla","Fogatas","Impacto Mínimo",45.13,2024-05-03,2024-05-04
"Puebla","Intencional","Impacto Mínimo",212.28,2024-05-03,2024-05-04
"Puebla","Intencional","Impacto Mínimo",0.7,2024-05-05,2024-05-05
"Puebla","Intencional","Impacto Mínimo",21.68,2024-05-05,2024-05-06
"Puebla","Intencional","Impacto Mínimo",441.8,2024-05-05,2024-05-08
"Puebla","Intencional","Impacto Mínimo",71.37,2024-05-06,2024-05-07
"Puebla","Intencional","Impacto Mínimo",105.59,2024-05-06,2024-05-07
"Puebla","Intencional","Impacto Moderado",206.29,2024-05-06,2024-05-09
"Puebla","Intencional","Impacto Mínimo",2.31,2024-05-07,2024-05-07
"Puebla","Desconocidas","Impacto Mínimo",63.42,2024-05-07,2024-05-09
"Puebla","Intencional","Impacto Mínimo",11.2,2024-05-07,2024-05-08
"Puebla","Intencional","Impacto Mínimo",1.01,2024-05-07,2024-05-07
"Puebla","Intencional","Impacto Mínimo",12.85,2024-05-07,2024-05-09
"Puebla","Intencional","Impacto Mínimo",38.67,2024-05-08,2024-05-09
"Puebla","Actividades pecuarias","Impacto Mínimo",21.02,2024-05-08,2024-05-09
"Puebla","Intencional","Impacto Moderado",55.5,2024-05-08,2024-05-12
"Puebla","Intencional","Impacto Mínimo",22,2024-05-09,2024-05-09
"Puebla","Desconocidas","Impacto Mínimo",146.99,2024-05-09,2024-05-11
"Puebla","Intencional","Impacto Mínimo",23.5,2024-05-09,2024-05-10
"Puebla","Actividades agrícolas","Impacto Moderado",98.87,2024-05-09,2024-05-11
"Puebla","Intencional","Impacto Moderado",108,2024-05-10,2024-05-11
"Puebla","Intencional","Impacto Mínimo",8.5,2024-05-10,2024-05-10
"Puebla","Intencional","Impacto Moderado",5.65,2024-05-10,2024-05-10
"Puebla","Desconocidas","Impacto Mínimo",4.49,2024-05-10,2024-05-11
"Puebla","Intencional","Impacto Mínimo",29.13,2024-05-10,2024-05-12
"Puebla","Intencional","Impacto Moderado",40.49,2024-05-10,2024-05-11
"Puebla","Intencional","Impacto Mínimo",2.72,2024-05-10,2024-05-11
"Puebla","Desconocidas","Impacto Mínimo",47.29,2024-05-11,2024-05-11
"Puebla","Desconocidas","Impacto Mínimo",12.23,2024-05-11,2024-05-12
"Puebla","Actividades agrícolas","Impacto Mínimo",11.84,2024-05-12,2024-05-12
"Puebla","Intencional","Impacto Mínimo",3.46,2024-05-12,2024-05-12
"Puebla","Actividades agrícolas","Impacto Moderado",216.17,2024-05-12,2024-05-13
"Puebla","Fogatas","Impacto Moderado",97.43,2024-05-05,2024-05-25
"Puebla","Actividades pecuarias","Impacto Mínimo",44.5,2024-05-12,2024-05-13
"Puebla","Intencional","Impacto Mínimo",7.81,2024-05-12,2024-05-15
"Puebla","Intencional","Impacto Mínimo",44.32,2024-05-12,2024-05-13
"Puebla","Intencional","Impacto Mínimo",77.22,2024-05-13,2024-05-14
"Puebla","Intencional","Impacto Mínimo",1.22,2024-05-12,2024-05-14
"Puebla","Desconocidas","Impacto Mínimo",28.47,2024-05-14,2024-05-15
"Puebla","Intencional","Impacto Mínimo",4.47,2024-05-14,2024-05-15
"Puebla","Actividades agrícolas","Impacto Mínimo",2.49,2024-05-14,2024-05-14
"Puebla","Fogatas","Impacto Mínimo",479,2024-05-14,2024-05-15
"Puebla","Intencional","Impacto Mínimo",287.59,2024-05-15,2024-05-20
"Puebla","Fumadores","Impacto Mínimo",69.35,2024-05-17,2024-05-18
"Puebla","Intencional","Impacto Mínimo",102.74,2024-05-17,2024-05-17
"Puebla","Intencional","Impacto Mínimo",2.82,2024-05-17,2024-05-17
"Puebla","Intencional","Impacto Mínimo",131.34,2024-05-17,2024-05-27
